fecha,demanda_MW,Entalpia,Inercia_Termica,GSP
2023-11-27,28209.62,27.6653,10.6955,13.9257
2023-11-28,28925.13,31.2049,11.2881,10.3488
2023-11-29,28808.74,34.3304,12.2601,8.3687
2023-11-30,28473.22,35.0647,13.2541,5.9607
2023-12-01,28245.02,27.1361,12.9955,12.1556
2023-12-02,25145.76,21.8894,10.1918,22.185
2023-12-03,24340.18,20.6009,8.3793,22.9693
2023-12-04,29129.6,25.2475,8.4233,12.4365
2023-12-05,29555.63,23.0132,9.6067,15.3586
2023-12-06,26399.12,23.2493,8.8351,15.0466
2023-12-07,27382.98,27.6503,9.451,10.5348
2023-12-08,24752.7,28.2943,10.6953,12.8587
2023-12-09,24558.67,30.6437,11.1727,10.5396
2023-12-10,23427.03,33.7554,12.2024,8.9189
2023-12-11,27824.31,32.4237,13.2263,8.9853
2023-12-12,28663.88,32.4005,13.4349,7.5936
2023-12-13,28899.62,27.8711,12.7722,11.7064
2023-12-14,29031.99,23.0715,10.4728,20.8331
2023-12-15,29053.22,24.3646,9.1845,20.2913
2023-12-16,26057.4,21.851,9.3665,23.0679
2023-12-17,25040.77,20.5591,8.671,22.4464
2023-12-18,29802.83,19.9624,8.4446,21.9683
2023-12-19,30246.92,19.5795,8.2483,22.1248
2023-12-20,30443.22,22.6303,8.2155,17.9927
2023-12-21,29529.98,24.8177,8.8148,18.696
2023-12-22,28058.21,25.1033,9.5302,19.4352
2023-12-23,24868.49,24.0225,9.6873,20.9868
2023-12-24,23146.59,22.4346,9.2452,21.2483
2023-12-25,21521.61,21.0768,8.9596,22.0608
2023-12-26,25647.39,19.9523,8.7416,21.5884
2023-12-27,27300.06,19.8543,8.3287,20.327
2023-12-28,27765.41,22.4342,8.4523,14.2093
2023-12-29,27336.8,24.9967,9.4811,10.8928
2023-12-30,24482.67,25.2304,10.2487,17.5631
2023-12-31,23444.11,25.1602,10.0131,14.5131
2024-01-01,21473.62,23.2757,9.5997,19.282
2024-01-02,27255.77,26.2329,9.3239,12.2788
2024-01-03,28207.6,30.5338,10.6229,10.3655
2024-01-04,28480.19,28.7768,11.6405,10.6685
2024-01-05,27139.53,23.2447,10.4167,16.3691
2024-01-06,23739.9,19.843,8.3433,23.9224
2024-01-07,24632.13,17.6744,7.1633,27.8812
2024-01-08,30639.12,16.3672,6.3676,26.2131
2024-01-09,32035.04,18.4052,6.0543,17.9963
2024-01-10,32217.67,21.2876,6.7656,14.8614
2024-01-11,31673.35,18.8258,7.1452,22.4817
2024-01-12,31573.79,18.0267,6.4121,27.0881
2024-01-13,28007.66,22.0364,6.7949,17.8647
2024-01-14,25659.87,27.6502,9.2043,11.713
2024-01-15,30238.42,32.257,11.3705,7.5577
2024-01-16,30253.59,33.1002,12.5253,6.901
2024-01-17,29686.13,32.1953,13.0373,9.4674
2024-01-18,29224.7,30.7789,12.7052,11.0549
2024-01-19,30412.48,22.5934,11.2372,15.9587
2024-01-20,26647.24,17.6647,7.9012,29.4626
2024-01-21,24929.57,21.1974,6.669,26.4351
2024-01-22,29476.99,24.2894,8.327,21.669
2024-01-23,29690.09,29.4762,9.8789,17.2648
2024-01-24,29216.44,30.925,11.908,15.3177
2024-01-25,28924.66,30.3995,12.911,13.8771
2024-01-26,28514.07,29.8278,13.2916,13.2932
2024-01-27,24887.75,29.5276,12.9911,14.1381
2024-01-28,23267.26,28.3511,12.5143,16.0886
2024-01-29,28069.52,28.1809,11.67,14.7122
2024-01-30,28961.89,27.407,11.3339,17.357
2024-01-31,29132.82,26.5768,10.9085,19.521
2024-02-01,28587.27,26.006,10.61,20.1415
2024-02-02,28200.27,26.3643,10.4251,22.3965
2024-02-03,25001.29,25.2595,10.4447,24.2589
2024-02-04,23400.09,25.378,10.4999,22.3672
2024-02-05,28300.42,25.4222,11.0953,19.1767
2024-02-06,28862.47,25.8867,11.1354,20.2795
2024-02-07,29233.53,27.2342,10.6937,18.4627
2024-02-08,29557.35,27.9474,10.8992,12.2654
2024-02-09,29506.0,30.0722,11.5906,9.4368
2024-02-10,25614.57,24.5293,11.2505,23.0214
2024-02-11,24688.63,23.2783,9.5262,19.0731
2024-02-12,27878.46,30.7028,9.5591,17.8828
2024-02-13,27882.19,31.9315,12.1806,16.6089
2024-02-14,28069.27,33.3978,12.8666,12.4991
2024-02-15,28526.72,32.7187,13.4074,9.3692
2024-02-16,27954.53,28.4484,12.8142,18.6078
2024-02-17,24030.01,26.4558,11.1113,27.0216
2024-02-18,22664.18,27.7123,10.9957,22.5015
2024-02-19,26733.06,29.2703,11.7361,22.2074
2024-02-20,27314.06,26.6959,11.8743,25.93
2024-02-21,28031.33,27.1033,11.663,20.3189
2024-02-22,28188.62,29.7692,12.0033,15.8892
2024-02-23,27892.19,21.936,11.4747,30.9673
2024-02-24,25338.74,21.5943,8.5236,32.0569
2024-02-25,24248.28,28.0075,8.8574,15.8241
2024-02-26,28394.06,24.5755,10.6099,23.4906
2024-02-27,28878.89,20.3645,9.3325,35.379
2024-02-28,28231.14,21.6333,8.1457,37.7988
2024-02-29,28422.14,24.2399,8.8526,32.5562
2024-03-01,28189.33,22.0204,9.4236,36.2564
2024-03-02,25831.62,23.6872,8.8372,23.7838
2024-03-03,23836.43,20.5169,8.7271,38.7117
2024-03-04,28896.12,25.2144,8.1517,26.3868
2024-03-05,28287.34,23.5047,9.6617,38.7217
2024-03-06,28597.98,23.5686,9.527,40.0254
2024-03-07,29071.4,25.5585,9.8584,25.094
2024-03-08,28974.57,23.5847,9.9809,29.1898
2024-03-09,26621.13,23.7464,9.2134,22.0465
2024-03-10,23897.21,24.8994,9.1137,30.2001
2024-03-11,27888.57,24.6902,9.7316,35.2804
2024-03-12,27943.52,25.8988,10.0454,37.2471
2024-03-13,28001.02,27.7365,11.0097,30.9749
2024-03-14,28023.87,31.0067,12.1091,23.3537
2024-03-15,27350.13,33.0721,12.863,21.0073
2024-03-16,24043.02,34.2563,13.5605,16.7311
2024-03-17,22227.75,35.4916,14.5279,10.9963
2024-03-18,25613.99,35.7453,15.4553,10.393
2024-03-19,25445.32,36.0789,15.5141,10.1683
2024-03-20,26286.67,35.4282,15.5373,12.8062
2024-03-21,26543.49,36.1381,14.9048,10.7727
2024-03-22,26417.22,36.6831,15.377,7.737
2024-03-23,22680.83,33.1699,15.9111,14.9993
2024-03-24,21306.29,30.7627,14.3159,16.906
2024-03-25,26696.67,30.2449,12.9382,17.1866
2024-03-26,27261.28,22.4919,11.2803,33.2969
2024-03-27,26867.98,26.573,9.1823,28.4581
2024-03-28,23679.65,30.255,11.084,21.4909
2024-03-29,22038.49,27.4275,12.1133,24.2495
2024-03-30,22615.71,25.7666,10.8663,30.9828
2024-03-31,22213.06,25.8698,10.1111,26.3004
2024-04-01,23214.25,25.219,10.1686,40.973
2024-04-02,26922.01,27.8245,10.5609,27.6581
2024-04-03,26714.19,32.3022,11.9693,25.3949
2024-04-04,26149.0,34.137,13.7687,19.0705
2024-04-05,25676.91,35.4681,14.9695,10.6897
2024-04-06,22841.36,37.2239,16.1452,5.059
2024-04-07,21485.59,37.7699,16.5167,7.4825
2024-04-08,25178.79,33.1459,15.7285,18.1704
2024-04-09,25286.41,25.6167,13.4342,44.1352
2024-04-10,25635.6,28.3475,11.5815,33.8332
2024-04-11,25591.08,32.3432,13.1907,22.4077
2024-04-12,25575.98,34.3441,14.9882,12.6992
2024-04-13,22447.41,36.525,16.3969,4.2057
2024-04-14,20693.34,38.4326,17.4271,2.7996
2024-04-15,25043.31,37.2583,17.3492,9.1112
2024-04-16,25641.99,34.5146,16.2281,17.192
2024-04-17,25348.94,31.8,15.0524,26.4005
2024-04-18,25519.95,30.8937,13.9199,28.7866
2024-04-19,25764.4,30.5841,13.584,27.6462
2024-04-20,22713.48,31.1908,13.8942,23.3221
2024-04-21,20817.08,29.1935,13.9,31.6209
2024-04-22,24875.52,25.9044,13.0101,42.427
2024-04-23,25811.79,24.4945,11.615,44.1533
2024-04-24,26146.12,25.9751,11.1083,40.6337
2024-04-25,26908.9,28.948,12.0589,27.825
2024-04-26,26336.65,30.4727,12.7518,26.6203
2024-04-27,23627.4,30.1804,12.7803,25.5458
2024-04-28,21885.72,27.9415,12.47,30.815
2024-04-29,26186.09,28.4522,12.0202,28.8016
2024-04-30,25854.13,30.6349,12.2974,27.0833
2024-05-01,21718.73,27.6169,12.7866,33.6453
2024-05-02,24539.08,26.172,11.5698,43.064
2024-05-03,25268.69,29.6941,11.8559,30.5535
2024-05-04,22804.4,35.4479,13.7924,13.8271
2024-05-05,21502.2,38.0055,15.8774,9.7437
2024-05-06,25188.7,35.326,15.9218,16.9254
2024-05-07,25324.39,34.1708,15.0294,21.9697
2024-05-08,25732.82,35.1723,15.0939,16.8115
2024-05-09,25753.45,37.2004,16.0354,5.7982
2024-05-10,25265.85,39.5436,17.4435,0.0
2024-05-11,22425.7,40.8393,18.4272,0.0
2024-05-12,20842.69,41.4018,18.3036,0.5168
2024-05-13,25193.45,41.2111,17.8846,1.342
2024-05-14,25900.94,35.0704,17.2857,16.7416
2024-05-15,25503.4,31.0008,15.0618,27.7486
2024-05-16,25777.43,31.9432,13.9198,23.6353
2024-05-17,25428.73,35.3343,14.4277,17.0388
2024-05-18,22616.6,35.188,15.2749,17.2145
2024-05-19,21036.16,35.5405,15.3793,15.5169
2024-05-20,24699.18,34.9648,15.3027,17.8891
2024-05-21,25428.85,35.0463,15.265,16.9434
2024-05-22,25644.27,35.2441,15.4555,16.2159
2024-05-23,25634.15,36.2709,15.7938,11.6303
2024-05-24,25462.38,38.9952,16.5192,3.8514
2024-05-25,22665.45,41.2609,17.7175,0.0
2024-05-26,20876.04,43.0918,18.704,0.0
2024-05-27,25471.88,42.0253,18.887,0.0
2024-05-28,26304.48,43.2753,18.8323,0.0
2024-05-29,26895.99,46.0182,19.6073,0.0
2024-05-30,26866.47,46.4749,20.7063,0.0
2024-05-31,26579.59,41.943,20.5434,0.0
2024-06-01,23391.36,41.2298,18.9796,0.0
2024-06-02,21636.81,41.6351,18.4392,0.0
2024-06-03,25943.75,43.7389,18.7932,0.0
2024-06-04,26474.8,45.9374,19.6753,0.0
2024-06-05,27128.83,48.6525,20.8285,0.0
2024-06-06,27691.43,50.1014,22.1207,0.0
2024-06-07,27633.97,50.0999,22.5045,0.0
2024-06-08,24189.52,47.1927,21.9531,0.0
2024-06-09,21678.66,43.888,19.9868,0.0
2024-06-10,25834.05,42.1167,18.6826,0.0
2024-06-11,26180.27,41.599,18.2356,0.0
2024-06-12,25975.82,40.3003,18.0233,1.0039
2024-06-13,25363.76,42.1425,18.1237,0.0
2024-06-14,26269.99,46.3317,19.5513,0.0
2024-06-15,23151.52,43.0533,20.7161,0.0
2024-06-16,21246.02,44.5174,19.8697,0.0
2024-06-17,26430.46,47.4165,20.4381,0.0
2024-06-18,27246.43,47.293,21.0752,0.0
2024-06-19,26839.56,43.9772,20.2783,0.0
2024-06-20,26476.82,42.3723,19.0896,0.0
2024-06-21,25903.86,43.6311,18.6836,0.0
2024-06-22,23541.91,45.1102,19.9823,0.0
2024-06-23,21796.2,48.4369,20.9357,0.0
2024-06-24,25257.19,50.5719,21.6949,0.0
2024-06-25,28021.48,52.7711,22.544,0.0
2024-06-26,28286.94,52.5062,23.2763,0.0
2024-06-27,28235.84,52.1755,22.8187,0.0
2024-06-28,27942.86,50.8917,22.2781,0.0
2024-06-29,24600.29,48.0041,21.3383,0.0
2024-06-30,22701.33,47.118,20.4264,0.0
2024-07-01,26411.89,47.414,20.6585,0.0
2024-07-02,27303.5,47.4735,20.9878,0.0
2024-07-03,28132.74,47.8031,21.8052,0.0
2024-07-04,29124.36,51.3523,23.0606,0.0
2024-07-05,29322.09,53.815,24.189,0.0
2024-07-06,25554.43,48.8597,23.9721,0.0
2024-07-07,23015.18,45.3957,21.6711,0.0
2024-07-08,27425.78,49.2896,21.4152,0.0
2024-07-09,28676.19,51.6759,22.7729,0.0
2024-07-10,29736.55,55.0852,23.4441,0.0
2024-07-11,30704.79,57.8794,24.6026,0.0
2024-07-12,30263.58,51.4369,25.0329,0.0
2024-07-13,26109.94,49.0432,23.2794,0.0
2024-07-14,24016.57,49.9239,22.9851,0.0
2024-07-15,29078.0,51.1965,23.5728,0.0
2024-07-16,29751.5,49.9252,23.5613,0.0
2024-07-17,30161.12,53.4742,23.5629,0.0
2024-07-18,30989.2,56.3065,24.7294,0.0
2024-07-19,31172.83,57.5082,26.1026,0.0
2024-07-20,27729.92,55.7586,26.5932,0.0
2024-07-21,24756.83,49.7624,25.2902,0.0
2024-07-22,28941.94,50.3189,23.4656,0.0
2024-07-23,30600.63,55.7606,24.4507,0.0
2024-07-24,31499.88,58.3339,26.2984,0.0
2024-07-25,30150.06,57.3075,26.8018,0.0
2024-07-26,30179.14,56.9446,26.1087,0.0
2024-07-27,27440.83,58.4307,25.6707,0.0
2024-07-28,25972.24,60.6,26.2521,0.0
2024-07-29,31053.36,61.2036,27.098,0.0
2024-07-30,31973.29,60.6396,27.7922,0.0
2024-07-31,31615.39,59.8186,27.8023,0.0
2024-08-01,31854.35,58.554,27.3528,0.0
2024-08-02,30786.02,55.3557,26.4782,0.0
2024-08-03,26994.2,54.1057,25.2082,0.0
2024-08-04,25699.23,56.1399,25.3756,0.0
2024-08-05,29374.13,57.4745,26.3047,0.0
2024-08-06,29798.73,57.6174,26.7638,0.0
2024-08-07,29903.66,57.9182,26.4976,0.0
2024-08-08,29936.17,57.7941,26.4897,0.0
2024-08-09,29915.45,58.6911,26.6627,0.0
2024-08-10,27600.01,60.82,27.143,0.0
2024-08-11,25928.41,60.8414,27.9467,0.0
2024-08-12,29062.3,58.9492,27.8012,0.0
2024-08-13,28617.67,54.7746,26.0868,0.0
2024-08-14,27104.81,51.5969,24.1448,0.0
2024-08-15,23822.41,49.2979,23.1664,0.0
2024-08-16,25276.11,51.7683,23.3332,0.0
2024-08-17,25076.94,54.5265,24.7496,0.0
2024-08-18,24260.44,55.3465,25.3433,0.0
2024-08-19,27494.46,52.5056,25.1296,0.0
2024-08-20,28501.11,52.7776,24.76,0.0
2024-08-21,28873.82,55.5907,24.9104,0.0
2024-08-22,29009.42,54.961,25.1069,0.0
2024-08-23,28887.98,54.9762,25.3791,0.0
2024-08-24,26638.53,55.6167,25.4874,0.0
2024-08-25,24820.72,53.3698,25.1114,0.0
2024-08-26,28631.17,53.0252,24.0717,0.0
2024-08-27,29817.9,53.767,24.3138,0.0
2024-08-28,30259.24,56.102,25.1108,0.0
2024-08-29,29923.4,56.8016,24.9573,0.0
2024-08-30,29284.55,57.7122,24.1299,0.0
2024-08-31,26173.78,57.1153,24.3832,0.0
2024-09-01,24328.99,56.0852,24.1471,0.0
2024-09-02,28972.4,54.3902,23.7542,0.0
2024-09-03,29091.82,51.309,23.2122,0.0
2024-09-04,27973.53,48.4141,21.8768,0.0
2024-09-05,27568.4,44.8803,20.8422,0.0
2024-09-06,27532.61,44.5435,20.2915,0.0
2024-09-07,24268.73,44.5181,20.369,0.0
2024-09-08,22485.0,45.3157,20.7401,0.0
2024-09-09,26345.97,45.536,20.6712,0.0
2024-09-10,27296.82,45.0111,20.7498,0.0
2024-09-11,26772.11,44.691,20.7074,0.0
2024-09-12,27576.44,44.563,20.3646,0.0
2024-09-13,26491.2,40.4361,19.9949,0.0
2024-09-14,23419.0,39.7826,18.9936,0.0
2024-09-15,21784.54,39.5647,19.2405,0.0
2024-09-16,26346.12,39.7926,19.8164,0.0
2024-09-17,26941.5,41.9161,19.8662,0.0
2024-09-18,27111.47,45.3981,19.3855,0.0
2024-09-19,27141.45,46.5575,19.7496,0.0
2024-09-20,26727.12,47.617,19.7449,0.0
2024-09-21,23611.63,47.482,19.7359,0.0
2024-09-22,21759.56,45.1573,19.4278,0.0
2024-09-23,25497.25,41.8872,19.0795,0.0
2024-09-24,25981.27,40.6503,18.5619,0.0
2024-09-25,27070.34,47.4523,18.7332,0.0
2024-09-26,27679.35,49.3696,20.0447,0.0
2024-09-27,26556.21,39.0669,19.7625,2.9058
2024-09-28,22865.69,34.6547,17.1289,9.3122
2024-09-29,21261.88,39.1161,16.6065,0.0
2024-09-30,25505.04,43.3909,18.6057,0.0
2024-10-01,26668.66,45.0695,19.7774,0.0
2024-10-02,27386.64,47.6134,19.7102,0.0
2024-10-03,26980.29,42.6961,19.3382,0.0
2024-10-04,26314.52,40.4942,18.1542,1.1098
2024-10-05,23490.17,44.4831,18.016,0.0
2024-10-06,22390.8,47.9412,19.3033,0.0
2024-10-07,26949.89,45.8556,19.9562,0.0
2024-10-08,26759.55,41.8143,18.8459,1.0111
2024-10-09,26667.92,44.9884,17.8916,0.0
2024-10-10,26179.8,38.25,18.2447,5.8811
2024-10-11,25907.28,39.0546,16.521,3.9084
2024-10-12,22927.72,46.7145,17.1534,0.0
2024-10-13,21308.09,47.1844,18.5814,0.0
2024-10-14,26094.74,47.9924,19.2244,0.0
2024-10-15,26971.25,47.5641,19.3975,0.0
2024-10-16,26994.49,47.5807,18.8141,0.0
2024-10-17,26603.43,38.035,18.172,7.0364
2024-10-18,26018.55,34.8131,15.481,11.6224
2024-10-19,22799.92,38.9074,14.9106,5.6564
2024-10-20,21346.35,41.3108,16.5212,1.4491
2024-10-21,25282.02,40.8948,17.5325,2.5608
2024-10-22,26296.76,40.4457,17.1799,4.5261
2024-10-23,26189.04,41.1847,16.6018,4.4911
2024-10-24,26176.81,42.0983,16.7601,2.9987
2024-10-25,26502.36,37.7065,16.7143,6.2448
2024-10-26,23092.89,30.4889,14.6949,14.1326
2024-10-27,21844.23,29.7401,12.3337,13.5867
2024-10-28,26198.83,34.9706,12.4126,9.765
2024-10-29,27487.71,40.5297,14.4632,4.1961
2024-10-30,26900.48,39.6666,15.9076,4.9913
2024-10-31,26084.24,40.0038,15.8962,5.1079
2024-11-01,22414.41,39.7533,15.9127,5.911
2024-11-02,22140.61,38.7724,15.7438,7.4444
2024-11-03,21341.98,38.9961,15.4726,6.9488
2024-11-04,25320.94,40.1632,15.664,5.4065
2024-11-05,26305.1,40.727,16.0753,4.3423
2024-11-06,26387.89,39.9231,16.3363,5.8293
2024-11-07,26452.97,38.8049,15.9486,6.998
2024-11-08,26521.58,38.3878,15.4691,5.9106
2024-11-09,23281.15,36.8213,15.0835,7.9665
2024-11-10,21757.96,35.1785,14.6333,9.7939
2024-11-11,25943.54,33.9685,14.1272,11.2909
2024-11-12,27241.63,28.8425,13.4569,16.053
2024-11-13,28512.56,27.9608,11.6845,12.6153
2024-11-14,27881.07,33.6846,11.4337,9.4641
2024-11-15,27688.32,34.1203,13.4196,9.7086
2024-11-16,24305.47,35.0001,13.7123,8.7924
2024-11-17,22604.04,34.4645,14.0511,8.6965
2024-11-18,26751.3,33.7413,14.0848,9.4932
2024-11-19,27362.93,34.2708,14.0203,9.3503
2024-11-20,27521.26,33.3025,13.665,10.511
2024-11-21,28246.66,32.844,13.2482,8.5725
2024-11-22,27821.8,28.7037,12.991,14.3354
2024-11-23,24585.2,31.7005,12.1331,11.8887
2024-11-24,23045.98,34.5153,13.2161,6.7811
2024-11-25,27294.75,33.8287,14.3441,7.2662
2024-11-26,28309.8,28.9828,13.3814,12.5394
2024-11-27,28431.66,28.5397,11.7719,15.0774
2024-11-28,28686.39,29.2025,11.8937,15.2118
2024-11-29,28139.06,32.5422,12.4236,9.8227
2024-11-30,24778.38,33.6428,13.6808,8.9558
2024-12-01,23552.05,32.9956,13.9257,7.941
2024-12-02,27652.78,32.4609,13.5364,8.9665
2024-12-03,28390.82,30.4404,12.8755,10.8993
2024-12-04,28566.57,27.0886,11.7451,15.1671
2024-12-05,28550.9,27.5366,10.959,14.502
2024-12-06,24691.23,33.0466,11.8281,9.8012
2024-12-07,24297.17,29.3655,13.0135,13.1451
2024-12-08,23952.41,21.3353,11.2739,20.4011
2024-12-09,28516.33,19.7723,8.3392,21.8708
2024-12-10,30746.6,18.7003,7.3094,22.6977
2024-12-11,31929.27,18.6059,6.8415,20.7105
2024-12-12,31305.73,20.8955,6.7888,19.6413
2024-12-13,30884.6,22.426,7.7154,18.6969
2024-12-14,27416.51,21.6014,8.3689,20.7869
2024-12-15,26103.86,20.8925,8.0847,22.9245
2024-12-16,30545.01,20.7537,7.9508,24.6023
2024-12-17,31211.16,22.3102,8.3356,17.3985
2024-12-18,30609.83,26.7419,9.7999,12.6412
2024-12-19,30073.68,28.9915,11.5896,10.1337
2024-12-20,29164.82,21.9737,10.9087,22.5118
2024-12-21,26315.65,22.2554,8.3723,21.4104
2024-12-22,24921.53,24.4803,8.6518,18.2788
2024-12-23,26891.04,22.3094,9.5,21.4129
2024-12-24,25032.5,24.8296,8.9249,18.9168
2024-12-25,21397.43,26.6813,9.7257,16.9087
2024-12-26,25102.75,25.4941,10.3668,16.329
2024-12-27,26328.04,23.3912,9.8179,19.2886
2024-12-28,25052.6,21.5025,8.9161,21.139
2024-12-29,24205.25,20.4319,8.3217,22.1589
2024-12-30,27021.33,20.0325,7.8259,22.285
2024-12-31,25993.9,19.5821,7.5821,21.0618
2025-01-01,22697.38,20.5639,7.3718,21.406
2025-01-02,27722.1,21.2105,7.6619,20.0838
2025-01-03,28655.94,22.5086,8.1526,16.776
2025-01-04,26016.74,24.8743,8.8435,16.0854
2025-01-05,24568.22,27.2024,9.9954,10.1009
2025-01-06,23529.27,25.5621,10.6276,13.2741
2025-01-07,29532.47,22.8192,9.5839,18.8326
2025-01-08,30671.67,27.5651,9.1739,12.688
2025-01-09,29962.51,29.9685,11.1073,12.6501
2025-01-10,29680.33,29.9303,11.6168,12.7325
2025-01-11,26073.95,30.6381,11.5846,12.3941
2025-01-12,24364.38,21.0775,11.0302,24.7932
2025-01-13,30157.56,14.5437,7.7262,34.7461
2025-01-14,31912.23,14.6474,5.3288,34.1272
2025-01-15,32492.57,15.1286,5.6231,33.4902
2025-01-16,32795.58,18.2011,6.2473,26.3291
2025-01-17,32178.28,19.1728,6.7244,27.6165
2025-01-18,28198.76,18.7247,6.9438,27.8814
2025-01-19,26791.71,18.4485,7.225,27.1828
2025-01-20,32065.53,23.3952,7.452,15.9092
2025-01-21,32121.04,28.3417,9.0952,12.3781
2025-01-22,30943.8,29.5679,11.0008,10.9829
2025-01-23,30041.44,28.5201,11.548,16.5901
2025-01-24,29766.15,29.2094,11.2479,14.2217
2025-01-25,26691.06,28.1888,11.356,14.2339
2025-01-26,25313.64,29.1806,10.8394,11.597
2025-01-27,29474.76,32.5103,11.4819,9.9527
2025-01-28,30576.58,23.7075,12.2038,19.1614
2025-01-29,31776.09,23.1187,9.3311,15.9324
2025-01-30,31165.57,21.5441,8.5733,25.487
2025-01-31,30318.1,19.2855,8.0248,33.07
2025-02-01,27002.07,20.7285,7.4848,28.8586
2025-02-02,25636.95,21.2678,7.8062,26.3703
2025-02-03,30323.75,21.3366,7.9271,28.5756
2025-02-04,30770.52,21.2202,8.2163,30.3264
2025-02-05,30792.09,21.169,8.529,32.5187
2025-02-06,30990.4,20.3614,8.3975,32.3684
2025-02-07,31351.04,21.3779,8.1268,24.8167
2025-02-08,26908.45,21.6429,7.9946,29.5693
2025-02-09,25177.0,25.2488,8.5622,23.7017
2025-02-10,29856.05,26.9404,9.89,20.3738
2025-02-11,30149.31,26.6556,10.3366,22.0331
2025-02-12,30327.38,26.3417,10.3721,21.0295
2025-02-13,29568.85,25.4939,10.0972,24.7883
2025-02-14,28773.14,27.6262,10.3268,23.7733
2025-02-15,26008.87,26.9861,11.3109,21.5253
2025-02-16,23886.81,27.9419,11.3027,20.6226
2025-02-17,28101.85,28.1492,11.6041,23.4333
2025-02-18,29135.49,29.1665,11.4445,18.1587
2025-02-19,28721.32,30.7472,11.8405,18.6154
2025-02-20,28619.74,30.8399,12.2985,18.2829
2025-02-21,28996.92,29.8233,12.2304,15.0467
2025-02-22,25469.53,27.5161,11.5471,20.9804
2025-02-23,23600.95,25.8826,10.7212,28.8604
2025-02-24,28249.93,26.6718,10.6503,22.9801
2025-02-25,29338.93,26.6554,10.8721,21.8466
2025-02-26,28617.11,22.753,10.3749,38.4569
2025-02-27,29365.51,24.2531,9.5805,25.5347
2025-02-28,28591.07,25.059,10.0896,25.2063
2025-03-01,26049.19,23.1081,9.7161,24.9417
2025-03-02,25333.69,22.7334,8.793,24.8057
2025-03-03,29534.17,27.442,8.8077,21.9402
2025-03-04,29225.17,29.1777,10.62,17.3291
2025-03-05,29442.39,29.5169,11.4218,18.2422
2025-03-06,29462.04,30.5791,11.5668,16.8471
2025-03-07,29586.06,30.4109,11.9278,17.0473
2025-03-08,26215.19,29.5793,11.7373,15.9071
2025-03-09,24347.76,24.7281,11.1863,30.7874
2025-03-10,28952.74,26.3157,9.7621,28.9883
2025-03-11,29475.09,28.8606,10.4589,23.3961
2025-03-12,29080.78,26.4741,10.9994,25.7632
2025-03-13,30082.9,25.1677,10.1635,25.3505
2025-03-14,29889.28,21.0074,9.2524,37.0326
2025-03-15,25882.11,19.2348,7.8249,44.372
2025-03-16,25045.64,21.3051,7.6828,37.6666
2025-03-17,29932.09,24.2548,8.4793,30.7687
2025-03-18,30083.56,28.2081,9.7153,23.9114
2025-03-19,28501.92,31.1544,11.2021,23.0408
2025-03-20,28735.76,32.1993,12.5464,16.3517
2025-03-21,28606.22,30.1547,12.9274,20.3388
2025-03-22,25360.61,25.7609,11.6397,28.5604
2025-03-23,24633.91,23.2171,9.8774,36.7878
2025-03-24,28877.88,24.8802,9.0794,36.4471
2025-03-25,28715.16,27.0487,9.9586,31.9871
2025-03-26,28016.07,26.9355,10.8964,34.64
2025-03-27,27634.97,27.4603,11.154,34.5496
2025-03-28,26669.48,27.1828,11.342,36.7781
2025-03-29,23175.61,25.6838,11.3668,41.2223
2025-03-30,21465.72,24.8176,11.1558,44.6525
2025-03-31,25690.25,29.521,11.5341,28.7033
2025-04-01,26135.27,31.653,13.5868,23.563
2025-04-02,27446.05,31.6853,13.7203,23.0571
2025-04-03,27999.77,31.2608,12.7688,19.2443
2025-04-04,27613.78,33.2295,12.8128,18.9604
2025-04-05,23704.3,31.814,13.4181,25.1099
2025-04-06,21820.83,32.7436,13.2517,23.6013
2025-04-07,25569.36,34.2229,13.8529,20.1859
2025-04-08,25835.54,35.0416,14.8919,15.0505
2025-04-09,25834.2,36.0333,15.7102,12.928
2025-04-10,25964.16,36.378,15.841,13.1738
2025-04-11,26618.88,35.7818,15.3664,12.0886
2025-04-12,23996.9,36.9044,14.6797,10.5296
2025-04-13,22001.6,35.8539,14.5401,15.1758
2025-04-14,25496.9,33.5825,14.1848,19.9719
2025-04-15,26216.04,26.5036,12.9821,31.8503
2025-04-16,25690.15,24.6665,10.6426,44.0083
2025-04-17,22698.82,29.9001,10.6582,32.2
2025-04-18,21103.78,33.9104,12.7504,19.7665
2025-04-19,21480.0,28.0678,13.5847,32.9863
2025-04-20,21098.93,27.4064,11.5387,32.7023
2025-04-21,23098.86,30.6324,11.6294,29.7026
2025-04-22,25871.17,32.1076,12.8685,26.3322
2025-04-23,25204.25,33.5741,13.5913,23.3148
2025-04-24,25205.21,36.8863,14.7606,12.6974
2025-04-25,25501.46,38.3539,16.2666,8.3551
2025-04-26,22253.29,35.2076,16.2739,20.43
2025-04-27,20629.19,33.3999,14.7112,24.8705
2025-04-28,15512.23,35.262,14.6072,18.9423
2025-04-29,21358.38,36.798,15.5082,13.6802
2025-04-30,24643.8,37.3758,15.798,12.0067
2025-05-01,20511.1,38.0803,15.7581,10.9501
2025-05-02,22395.26,39.5292,16.1611,7.3579
2025-05-03,21637.22,38.7715,16.2532,10.747
2025-05-04,20459.72,36.6581,15.9335,15.5017
2025-05-05,24759.86,34.1976,14.9064,20.2931
2025-05-06,25046.57,30.7699,14.098,29.143
2025-05-07,25334.76,32.5907,13.5034,24.6074
